id_do_respondente,preocupação_com_h1n1,conhecimento_sobre_h1n1,comportamento_medicamentos_antivirais,comportamento_evitamento,comportamento_uso_de_máscara_facial,comportamento_lavagem_das_mãos,comportamento_reuniões_grandes,comportamento_saída_de_casa,comportamento_toque_na_face,recomendação_médica_h1n1,recomendação_médica_sazonal,condição_médica_crônica,criança_menor_de_6_meses,trabalhador_de_saúde,seguro_de_saúde,opinião_sobre_a_efetividade_da_vacina_h1n1,opinião_sobre_o_risco_h1n1,opinião_sobre_a_doença_por_vacinação_h1n1,opinião_sobre_a_efetividade_da_vacina_sazonal,opinião_sobre_o_risco_sazonal,opinião_sobre_a_doença_por_vacinação_sazonal,adultos_no_agregado_familiar,crianças_no_agregado_familiar,vacina_h1n1,vacina_sazonal,seguro_de_saúde,indústria_de_emprego,ocupação
15571,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,2.0,5.0,1.0,0.0,0,0,0.0,saaquncn,vlluhbov
15572,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0,0,1.0,wxleyezf,emcorrxb
15573,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,0.0,0,0,1.0,,
15574,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,3.0,0,1,1.0,wxleyezf,dlvbwzss
15575,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,0,0,,,
15576,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,3.0,3.0,5.0,5.0,3.0,2.0,2.0,1.0,0,1,,,
15577,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0,0,1.0,ldnlellj,xzmlyyjv
15578,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,5.0,4.0,1.0,4.0,2.0,1.0,1.0,0.0,0,0,,pxcmvdjn,xgwztkwe
15579,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,1,1,1.0,xqicxuve,mxkfnird
15580,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,1,1,,,
15581,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,4.0,4.0,4.0,5.0,5.0,1.0,1.0,0.0,0,1,,saaquncn,vlluhbov
15582,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,3.0,1.0,2.0,4.0,2.0,1.0,2.0,0.0,0,1,,,
15583,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,0,1,1.0,,mxkfnird
15584,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,4.0,4.0,4.0,1.0,0.0,0,1,1.0,,
15585,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,5.0,2.0,0.0,0.0,1,1,1.0,fcxhlnwr,haliazsg
15586,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,0,0,1.0,,
15587,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,5.0,2.0,4.0,0.0,0.0,0,1,1.0,,
15588,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,0.0,1.0,1.0,,3.0,4.0,2.0,4.0,4.0,1.0,0.0,0.0,0,1,,fcxhlnwr,cmhcxjea
15589,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,5.0,4.0,5.0,5.0,5.0,1.0,1.0,0.0,1,1,,xicduogh,qxajmpny
15590,2.0,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,0,0,,cfqqtusy,ukymxvdu
15591,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3.0,,,,,,,,0,0,,,
15592,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0,0,,,
15593,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,4.0,3.0,5.0,5.0,1.0,0.0,0,0,,xicduogh,qxajmpny
15594,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,0.0,1,1,1.0,fcxhlnwr,cmhcxjea
15595,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,0,1,1.0,,
15596,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,1.0,0.0,0,0,1.0,,
15597,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,,arjwrbjb,mxkfnird
15598,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,0,1,,,xtkaffoo
15599,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,0.0,0.0,0.0,,4.0,1.0,2.0,4.0,1.0,2.0,1.0,0.0,0,0,,,
15600,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,1.0,4.0,4.0,4.0,2.0,0.0,0,1,,,
15601,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,5.0,1.0,3.0,5.0,1.0,0.0,0,0,1.0,,
15602,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1,1,1.0,atmlpfrs,xqwwgdyp
15603,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,0.0,0.0,0,0,1.0,atmlpfrs,ccgxvspp
15604,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,4.0,4.0,4.0,2.0,1.0,3.0,1,0,0.0,fcxhlnwr,cmhcxjea
15605,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,5.0,4.0,4.0,4.0,4.0,2.0,1.0,0.0,0,0,,xicduogh,mxkfnird
15606,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0,1,1.0,saaquncn,vlluhbov
15607,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,5.0,4.0,2.0,0.0,0.0,0,1,1.0,,
15608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,3.0,1.0,4.0,3.0,1.0,1.0,0.0,0,0,,xqicxuve,uqqtjvyb
15609,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,4.0,2.0,2.0,4.0,4.0,2.0,1.0,0.0,0,1,,,
15610,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,5.0,2.0,1.0,0.0,1.0,0,0,1.0,,
15611,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,0.0,0.0,0,0,1.0,,
15612,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,4.0,4.0,4.0,5.0,5.0,2.0,0.0,0.0,0,1,,fcxhlnwr,cmhcxjea
15613,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,5.0,4.0,4.0,5.0,4.0,4.0,1.0,0.0,0,1,,rucpziij,tfqavkke
15614,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,4.0,5.0,2.0,4.0,1.0,1.0,0,0,,atmlpfrs,xqwwgdyp
15615,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,4.0,1.0,5.0,4.0,1.0,1.0,3.0,0,0,,,
15616,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0,0.0,1,1,1.0,fcxhlnwr,haliazsg
15617,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,0,0,0.0,vjjrobsf,xqwwgdyp
15618,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,4.0,4.0,2.0,4.0,2.0,2.0,0.0,0.0,0,0,,,
15619,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0,0,,,
15620,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,2.0,4.0,4.0,1.0,2.0,0.0,0,0,,,
15621,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,0,1,1.0,,
15622,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,1.0,0.0,0.0,,5.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,0,1,,,
15623,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,2.0,4.0,2.0,2.0,1.0,0.0,0,0,,mfikgejo,xtkaffoo
15624,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,0,0,,ldnlellj,xzmlyyjv
15625,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,2.0,4.0,4.0,4.0,1.0,0.0,0,0,,wxleyezf,vlluhbov
15626,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,0.0,0,1,1.0,,
15627,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.0,2.0,2.0,5.0,1.0,2.0,1.0,2.0,0,0,0.0,vjjrobsf,oijqvulv
15628,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,0.0,0,1,1.0,,
15629,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,5.0,1.0,2.0,4.0,1.0,1.0,2.0,0.0,0,0,,pxcmvdjn,xgwztkwe
15630,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,4.0,2.0,4.0,4.0,4.0,1.0,3.0,0.0,0,1,,mfikgejo,
15631,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0,0,,wxleyezf,emcorrxb
15632,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,5.0,2.0,1.0,5.0,4.0,1.0,1.0,0.0,0,0,,mfikgejo,mxkfnird
15633,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,5.0,4.0,2.0,5.0,4.0,2.0,1.0,2.0,1,1,,fcxhlnwr,cmhcxjea
15634,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,,,
15635,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,5.0,4.0,2.0,1.0,0.0,0,1,1.0,,
15636,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0,0,,xqicxuve,vlluhbov
15637,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,4.0,4.0,4.0,1.0,0.0,0.0,0,1,1.0,,
15638,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,4.0,1.0,1.0,3.0,0,1,1.0,wxleyezf,emcorrxb
15639,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,5.0,2.0,2.0,5.0,2.0,2.0,1.0,0.0,0,1,,pxcmvdjn,mxkfnird
15640,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,0,0,,fcxhlnwr,mxkfnird
15641,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,4.0,5.0,4.0,2.0,1.0,0.0,1,1,1.0,fcxhlnwr,xtkaffoo
15642,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,4.0,5.0,5.0,4.0,5.0,4.0,1.0,1.0,0,1,,,
15643,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0.0,xicduogh,qxajmpny
15644,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,0.0,0.0,0,0,1.0,wxleyezf,ukymxvdu
15645,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,4.0,4.0,2.0,2.0,0.0,0,0,1.0,xicduogh,qxajmpny
15646,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,1,1,1.0,haxffmxo,dcjcmpih
15647,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,4.0,5.0,4.0,1.0,1.0,0.0,1,1,1.0,rucpziij,emcorrxb
15648,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,0.0,0,0,1.0,wxleyezf,emcorrxb
15649,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,4.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,0,0,,msuufmds,qxajmpny
15650,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3.0,1.0,2.0,5.0,2.0,1.0,0.0,0.0,0,1,,saaquncn,xgwztkwe
15651,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,0,0,,,
15652,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,4.0,4.0,1.0,0.0,0.0,1,1,1.0,xicduogh,qxajmpny
15653,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,5.0,4.0,1.0,4.0,4.0,1.0,0.0,3.0,1,1,,fcxhlnwr,cmhcxjea
15654,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,2.0,4.0,4.0,4.0,1.0,0.0,1,1,1.0,,
15655,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,0,0,1.0,arjwrbjb,ccgxvspp
15656,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,2.0,2.0,5.0,2.0,4.0,4.0,1.0,2.0,0,0,,xicduogh,qxajmpny
15657,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1,,pxcmvdjn,xgwztkwe
15658,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,5.0,2.0,2.0,0.0,0.0,0,0,1.0,,
15659,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,3.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0,0,,,
15660,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,4.0,4.0,2.0,5.0,0.0,0.0,0,0,1.0,arjwrbjb,dlvbwzss
15661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,3.0,0.0,1,1,1.0,,
15662,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,5.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,0,0,,,
15663,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,4.0,5.0,2.0,1.0,0.0,0,1,1.0,rucpziij,tfqavkke
15664,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,5.0,2.0,4.0,1.0,0.0,0,1,1.0,atmlpfrs,xtkaffoo
15665,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,4.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,1,0,,wxleyezf,emcorrxb
15666,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,4.0,4.0,1.0,4.0,4.0,1.0,1.0,0.0,0,1,,,
15667,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0,0,,wlfvacwt,xgwztkwe
15668,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0,0,,xicduogh,xtkaffoo
15669,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,,0.0,0.0,0.0,,4.0,3.0,2.0,4.0,4.0,2.0,1.0,3.0,0,0,,atmlpfrs,xqwwgdyp
15670,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,4.0,1.0,2.0,2.0,2.0,5.0,1.0,3.0,0,0,,wxleyezf,emcorrxb
15671,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,2.0,4.0,2.0,1.0,2.0,0,0,1.0,dotnnunm,xgwztkwe
15672,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,5.0,1.0,1.0,5.0,4.0,1.0,0.0,0.0,0,1,,,
15673,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,3.0,2.0,4.0,4.0,2.0,2.0,2.0,0.0,0,1,,fcxhlnwr,mxkfnird
15674,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,2.0,4.0,2.0,4.0,1.0,0.0,0,0,,fcxhlnwr,hfxkjkmi
15675,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,1,1,1.0,arjwrbjb,ukymxvdu
15676,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,1.0,0.0,0.0,,4.0,4.0,1.0,5.0,4.0,2.0,0.0,0.0,0,1,,vjjrobsf,rcertsgn
15677,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,0,1,1.0,fcxhlnwr,cmhcxjea
15678,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,0,0,,,
15679,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,5.0,4.0,2.0,5.0,4.0,1.0,1.0,0.0,0,1,,,
15680,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,4.0,2.0,4.0,4.0,2.0,1.0,0.0,0.0,0,1,,,
15681,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,4.0,4.0,5.0,5.0,4.0,5.0,0.0,0.0,0,1,,,
15682,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,0,1,,wxleyezf,xtkaffoo
15683,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,1.0,4.0,5.0,2.0,0.0,0.0,0,1,1.0,,
15684,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,5.0,4.0,4.0,5.0,1.0,1.0,0.0,0,1,,fcxhlnwr,xtkaffoo
15685,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,3.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,0,0,,xicduogh,qxajmpny
15686,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,3.0,0.0,0,0,1.0,rucpziij,tfqavkke
15687,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,1.0,0.0,0,0,1.0,,
15688,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,1.0,4.0,4.0,1.0,1.0,2.0,0,1,,haxffmxo,dcjcmpih
15689,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,2.0,5.0,4.0,1.0,1.0,0.0,0,1,,,
15690,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0,0,1,1.0,,
15691,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,2.0,5.0,4.0,1.0,2.0,0.0,1,1,0.0,wxleyezf,emcorrxb
15692,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,4.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0,0,1,,pxcmvdjn,xgwztkwe
15693,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0,0,0.0,,
15694,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,2.0,2.0,4.0,5.0,1.0,4.0,0.0,0.0,1,1,,,
15695,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,5.0,3.0,1.0,0.0,0.0,0,1,1.0,,
15696,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0,1,1.0,,
